Composition,T,CTE,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm
Gd0.3333Lu0.3333Yb0.3333PO4,300,3.33722962,8,71,63,19.22140369,16.36927897,8,27,87,60,77.77847964,14.0361012,87,15.9994,174.9668,158.9674,43.89708489,41.50537924,15.9994,54.8,1936,1881.2,345.7301288,397.3901712,54.8,3,16,13,13.66684445,3.55531851,16,2,6,4,2.833280555,1.111059257,2,66,196,130,93.49839164,36.66513327,66,1.2,3.44,2.24,2.865582593,0.765902641,3.44,2,2,0,2,0,2,0,4,4,3.166719445,1.111059257,4,0,1,1,0.111101852,0.19751646,0,0,14,14,1.944282405,3.240524683,0,5,17,12,7.222103702,2.37021234,6,0,0,0,0,0,0,0,3,3,1.833363889,0.611070369,2,0,9,9,0.999916665,1.777648144,0,0,7,7,0.388856481,0.734510287,0,0,16,16,3.222137036,2.06157551,2,9.105,34.12,25.015,15.11115245,8.008336741,9.105,0,1.625,1.625,0.270837847,0.451394907,0,0,0.0022471,0.0022471,0.000124828,0.000235788,0,2,225,223,42.38618977,53.97788258,12,5,0.693898897,0.670513639,0.666809543,0.666683599,0.666677842
Gd0.3333Lu0.3333Yb0.3333PO4,400,3.890574802,8,71,63,19.22140369,16.36927897,8,27,87,60,77.77847964,14.0361012,87,15.9994,174.9668,158.9674,43.89708489,41.50537924,15.9994,54.8,1936,1881.2,345.7301288,397.3901712,54.8,3,16,13,13.66684445,3.55531851,16,2,6,4,2.833280555,1.111059257,2,66,196,130,93.49839164,36.66513327,66,1.2,3.44,2.24,2.865582593,0.765902641,3.44,2,2,0,2,0,2,0,4,4,3.166719445,1.111059257,4,0,1,1,0.111101852,0.19751646,0,0,14,14,1.944282405,3.240524683,0,5,17,12,7.222103702,2.37021234,6,0,0,0,0,0,0,0,3,3,1.833363889,0.611070369,2,0,9,9,0.999916665,1.777648144,0,0,7,7,0.388856481,0.734510287,0,0,16,16,3.222137036,2.06157551,2,9.105,34.12,25.015,15.11115245,8.008336741,9.105,0,1.625,1.625,0.270837847,0.451394907,0,0,0.0022471,0.0022471,0.000124828,0.000235788,0,2,225,223,42.38618977,53.97788258,12,5,0.693898897,0.670513639,0.666809543,0.666683599,0.666677842
Gd0.3333Lu0.3333Yb0.3333PO4,500,4.262866715,8,71,63,19.22140369,16.36927897,8,27,87,60,77.77847964,14.0361012,87,15.9994,174.9668,158.9674,43.89708489,41.50537924,15.9994,54.8,1936,1881.2,345.7301288,397.3901712,54.8,3,16,13,13.66684445,3.55531851,16,2,6,4,2.833280555,1.111059257,2,66,196,130,93.49839164,36.66513327,66,1.2,3.44,2.24,2.865582593,0.765902641,3.44,2,2,0,2,0,2,0,4,4,3.166719445,1.111059257,4,0,1,1,0.111101852,0.19751646,0,0,14,14,1.944282405,3.240524683,0,5,17,12,7.222103702,2.37021234,6,0,0,0,0,0,0,0,3,3,1.833363889,0.611070369,2,0,9,9,0.999916665,1.777648144,0,0,7,7,0.388856481,0.734510287,0,0,16,16,3.222137036,2.06157551,2,9.105,34.12,25.015,15.11115245,8.008336741,9.105,0,1.625,1.625,0.270837847,0.451394907,0,0,0.0022471,0.0022471,0.000124828,0.000235788,0,2,225,223,42.38618977,53.97788258,12,5,0.693898897,0.670513639,0.666809543,0.666683599,0.666677842
Gd0.3333Lu0.3333Yb0.3333PO4,600,4.524148133,8,71,63,19.22140369,16.36927897,8,27,87,60,77.77847964,14.0361012,87,15.9994,174.9668,158.9674,43.89708489,41.50537924,15.9994,54.8,1936,1881.2,345.7301288,397.3901712,54.8,3,16,13,13.66684445,3.55531851,16,2,6,4,2.833280555,1.111059257,2,66,196,130,93.49839164,36.66513327,66,1.2,3.44,2.24,2.865582593,0.765902641,3.44,2,2,0,2,0,2,0,4,4,3.166719445,1.111059257,4,0,1,1,0.111101852,0.19751646,0,0,14,14,1.944282405,3.240524683,0,5,17,12,7.222103702,2.37021234,6,0,0,0,0,0,0,0,3,3,1.833363889,0.611070369,2,0,9,9,0.999916665,1.777648144,0,0,7,7,0.388856481,0.734510287,0,0,16,16,3.222137036,2.06157551,2,9.105,34.12,25.015,15.11115245,8.008336741,9.105,0,1.625,1.625,0.270837847,0.451394907,0,0,0.0022471,0.0022471,0.000124828,0.000235788,0,2,225,223,42.38618977,53.97788258,12,5,0.693898897,0.670513639,0.666809543,0.666683599,0.666677842
Gd0.3333Lu0.3333Yb0.3333PO4,700,4.719724825,8,71,63,19.22140369,16.36927897,8,27,87,60,77.77847964,14.0361012,87,15.9994,174.9668,158.9674,43.89708489,41.50537924,15.9994,54.8,1936,1881.2,345.7301288,397.3901712,54.8,3,16,13,13.66684445,3.55531851,16,2,6,4,2.833280555,1.111059257,2,66,196,130,93.49839164,36.66513327,66,1.2,3.44,2.24,2.865582593,0.765902641,3.44,2,2,0,2,0,2,0,4,4,3.166719445,1.111059257,4,0,1,1,0.111101852,0.19751646,0,0,14,14,1.944282405,3.240524683,0,5,17,12,7.222103702,2.37021234,6,0,0,0,0,0,0,0,3,3,1.833363889,0.611070369,2,0,9,9,0.999916665,1.777648144,0,0,7,7,0.388856481,0.734510287,0,0,16,16,3.222137036,2.06157551,2,9.105,34.12,25.015,15.11115245,8.008336741,9.105,0,1.625,1.625,0.270837847,0.451394907,0,0,0.0022471,0.0022471,0.000124828,0.000235788,0,2,225,223,42.38618977,53.97788258,12,5,0.693898897,0.670513639,0.666809543,0.666683599,0.666677842
Gd0.3333Lu0.3333Yb0.3333PO4,800,4.87639262,8,71,63,19.22140369,16.36927897,8,27,87,60,77.77847964,14.0361012,87,15.9994,174.9668,158.9674,43.89708489,41.50537924,15.9994,54.8,1936,1881.2,345.7301288,397.3901712,54.8,3,16,13,13.66684445,3.55531851,16,2,6,4,2.833280555,1.111059257,2,66,196,130,93.49839164,36.66513327,66,1.2,3.44,2.24,2.865582593,0.765902641,3.44,2,2,0,2,0,2,0,4,4,3.166719445,1.111059257,4,0,1,1,0.111101852,0.19751646,0,0,14,14,1.944282405,3.240524683,0,5,17,12,7.222103702,2.37021234,6,0,0,0,0,0,0,0,3,3,1.833363889,0.611070369,2,0,9,9,0.999916665,1.777648144,0,0,7,7,0.388856481,0.734510287,0,0,16,16,3.222137036,2.06157551,2,9.105,34.12,25.015,15.11115245,8.008336741,9.105,0,1.625,1.625,0.270837847,0.451394907,0,0,0.0022471,0.0022471,0.000124828,0.000235788,0,2,225,223,42.38618977,53.97788258,12,5,0.693898897,0.670513639,0.666809543,0.666683599,0.666677842
Gd0.3333Lu0.3333Yb0.3333PO4,900,5.007570388,8,71,63,19.22140369,16.36927897,8,27,87,60,77.77847964,14.0361012,87,15.9994,174.9668,158.9674,43.89708489,41.50537924,15.9994,54.8,1936,1881.2,345.7301288,397.3901712,54.8,3,16,13,13.66684445,3.55531851,16,2,6,4,2.833280555,1.111059257,2,66,196,130,93.49839164,36.66513327,66,1.2,3.44,2.24,2.865582593,0.765902641,3.44,2,2,0,2,0,2,0,4,4,3.166719445,1.111059257,4,0,1,1,0.111101852,0.19751646,0,0,14,14,1.944282405,3.240524683,0,5,17,12,7.222103702,2.37021234,6,0,0,0,0,0,0,0,3,3,1.833363889,0.611070369,2,0,9,9,0.999916665,1.777648144,0,0,7,7,0.388856481,0.734510287,0,0,16,16,3.222137036,2.06157551,2,9.105,34.12,25.015,15.11115245,8.008336741,9.105,0,1.625,1.625,0.270837847,0.451394907,0,0,0.0022471,0.0022471,0.000124828,0.000235788,0,2,225,223,42.38618977,53.97788258,12,5,0.693898897,0.670513639,0.666809543,0.666683599,0.666677842
Gd0.3333Lu0.3333Yb0.3333PO4,1000,5.123617044,8,71,63,19.22140369,16.36927897,8,27,87,60,77.77847964,14.0361012,87,15.9994,174.9668,158.9674,43.89708489,41.50537924,15.9994,54.8,1936,1881.2,345.7301288,397.3901712,54.8,3,16,13,13.66684445,3.55531851,16,2,6,4,2.833280555,1.111059257,2,66,196,130,93.49839164,36.66513327,66,1.2,3.44,2.24,2.865582593,0.765902641,3.44,2,2,0,2,0,2,0,4,4,3.166719445,1.111059257,4,0,1,1,0.111101852,0.19751646,0,0,14,14,1.944282405,3.240524683,0,5,17,12,7.222103702,2.37021234,6,0,0,0,0,0,0,0,3,3,1.833363889,0.611070369,2,0,9,9,0.999916665,1.777648144,0,0,7,7,0.388856481,0.734510287,0,0,16,16,3.222137036,2.06157551,2,9.105,34.12,25.015,15.11115245,8.008336741,9.105,0,1.625,1.625,0.270837847,0.451394907,0,0,0.0022471,0.0022471,0.000124828,0.000235788,0,2,225,223,42.38618977,53.97788258,12,5,0.693898897,0.670513639,0.666809543,0.666683599,0.666677842
Gd0.3333Lu0.3333Yb0.3333PO4,1100,5.229837189,8,71,63,19.22140369,16.36927897,8,27,87,60,77.77847964,14.0361012,87,15.9994,174.9668,158.9674,43.89708489,41.50537924,15.9994,54.8,1936,1881.2,345.7301288,397.3901712,54.8,3,16,13,13.66684445,3.55531851,16,2,6,4,2.833280555,1.111059257,2,66,196,130,93.49839164,36.66513327,66,1.2,3.44,2.24,2.865582593,0.765902641,3.44,2,2,0,2,0,2,0,4,4,3.166719445,1.111059257,4,0,1,1,0.111101852,0.19751646,0,0,14,14,1.944282405,3.240524683,0,5,17,12,7.222103702,2.37021234,6,0,0,0,0,0,0,0,3,3,1.833363889,0.611070369,2,0,9,9,0.999916665,1.777648144,0,0,7,7,0.388856481,0.734510287,0,0,16,16,3.222137036,2.06157551,2,9.105,34.12,25.015,15.11115245,8.008336741,9.105,0,1.625,1.625,0.270837847,0.451394907,0,0,0.0022471,0.0022471,0.000124828,0.000235788,0,2,225,223,42.38618977,53.97788258,12,5,0.693898897,0.670513639,0.666809543,0.666683599,0.666677842
Gd0.3333Lu0.3333Yb0.3333PO4,1200,5.330801947,8,71,63,19.22140369,16.36927897,8,27,87,60,77.77847964,14.0361012,87,15.9994,174.9668,158.9674,43.89708489,41.50537924,15.9994,54.8,1936,1881.2,345.7301288,397.3901712,54.8,3,16,13,13.66684445,3.55531851,16,2,6,4,2.833280555,1.111059257,2,66,196,130,93.49839164,36.66513327,66,1.2,3.44,2.24,2.865582593,0.765902641,3.44,2,2,0,2,0,2,0,4,4,3.166719445,1.111059257,4,0,1,1,0.111101852,0.19751646,0,0,14,14,1.944282405,3.240524683,0,5,17,12,7.222103702,2.37021234,6,0,0,0,0,0,0,0,3,3,1.833363889,0.611070369,2,0,9,9,0.999916665,1.777648144,0,0,7,7,0.388856481,0.734510287,0,0,16,16,3.222137036,2.06157551,2,9.105,34.12,25.015,15.11115245,8.008336741,9.105,0,1.625,1.625,0.270837847,0.451394907,0,0,0.0022471,0.0022471,0.000124828,0.000235788,0,2,225,223,42.38618977,53.97788258,12,5,0.693898897,0.670513639,0.666809543,0.666683599,0.666677842
Gd0.3333Lu0.3333Yb0.3333PO4,1300,5.426533852,8,71,63,19.22140369,16.36927897,8,27,87,60,77.77847964,14.0361012,87,15.9994,174.9668,158.9674,43.89708489,41.50537924,15.9994,54.8,1936,1881.2,345.7301288,397.3901712,54.8,3,16,13,13.66684445,3.55531851,16,2,6,4,2.833280555,1.111059257,2,66,196,130,93.49839164,36.66513327,66,1.2,3.44,2.24,2.865582593,0.765902641,3.44,2,2,0,2,0,2,0,4,4,3.166719445,1.111059257,4,0,1,1,0.111101852,0.19751646,0,0,14,14,1.944282405,3.240524683,0,5,17,12,7.222103702,2.37021234,6,0,0,0,0,0,0,0,3,3,1.833363889,0.611070369,2,0,9,9,0.999916665,1.777648144,0,0,7,7,0.388856481,0.734510287,0,0,16,16,3.222137036,2.06157551,2,9.105,34.12,25.015,15.11115245,8.008336741,9.105,0,1.625,1.625,0.270837847,0.451394907,0,0,0.0022471,0.0022471,0.000124828,0.000235788,0,2,225,223,42.38618977,53.97788258,12,5,0.693898897,0.670513639,0.666809543,0.666683599,0.666677842
Gd0.3333Lu0.3333Yb0.3333PO4,1400,5.520753062,8,71,63,19.22140369,16.36927897,8,27,87,60,77.77847964,14.0361012,87,15.9994,174.9668,158.9674,43.89708489,41.50537924,15.9994,54.8,1936,1881.2,345.7301288,397.3901712,54.8,3,16,13,13.66684445,3.55531851,16,2,6,4,2.833280555,1.111059257,2,66,196,130,93.49839164,36.66513327,66,1.2,3.44,2.24,2.865582593,0.765902641,3.44,2,2,0,2,0,2,0,4,4,3.166719445,1.111059257,4,0,1,1,0.111101852,0.19751646,0,0,14,14,1.944282405,3.240524683,0,5,17,12,7.222103702,2.37021234,6,0,0,0,0,0,0,0,3,3,1.833363889,0.611070369,2,0,9,9,0.999916665,1.777648144,0,0,7,7,0.388856481,0.734510287,0,0,16,16,3.222137036,2.06157551,2,9.105,34.12,25.015,15.11115245,8.008336741,9.105,0,1.625,1.625,0.270837847,0.451394907,0,0,0.0022471,0.0022471,0.000124828,0.000235788,0,2,225,223,42.38618977,53.97788258,12,5,0.693898897,0.670513639,0.666809543,0.666683599,0.666677842
Gd0.3333Lu0.3333Yb0.3333PO4,1500,5.614051636,8,71,63,19.22140369,16.36927897,8,27,87,60,77.77847964,14.0361012,87,15.9994,174.9668,158.9674,43.89708489,41.50537924,15.9994,54.8,1936,1881.2,345.7301288,397.3901712,54.8,3,16,13,13.66684445,3.55531851,16,2,6,4,2.833280555,1.111059257,2,66,196,130,93.49839164,36.66513327,66,1.2,3.44,2.24,2.865582593,0.765902641,3.44,2,2,0,2,0,2,0,4,4,3.166719445,1.111059257,4,0,1,1,0.111101852,0.19751646,0,0,14,14,1.944282405,3.240524683,0,5,17,12,7.222103702,2.37021234,6,0,0,0,0,0,0,0,3,3,1.833363889,0.611070369,2,0,9,9,0.999916665,1.777648144,0,0,7,7,0.388856481,0.734510287,0,0,16,16,3.222137036,2.06157551,2,9.105,34.12,25.015,15.11115245,8.008336741,9.105,0,1.625,1.625,0.270837847,0.451394907,0,0,0.0022471,0.0022471,0.000124828,0.000235788,0,2,225,223,42.38618977,53.97788258,12,5,0.693898897,0.670513639,0.666809543,0.666683599,0.666677842
Gd0.3333Lu0.3333Yb0.3333PO4,1600,5.709570332,8,71,63,19.22140369,16.36927897,8,27,87,60,77.77847964,14.0361012,87,15.9994,174.9668,158.9674,43.89708489,41.50537924,15.9994,54.8,1936,1881.2,345.7301288,397.3901712,54.8,3,16,13,13.66684445,3.55531851,16,2,6,4,2.833280555,1.111059257,2,66,196,130,93.49839164,36.66513327,66,1.2,3.44,2.24,2.865582593,0.765902641,3.44,2,2,0,2,0,2,0,4,4,3.166719445,1.111059257,4,0,1,1,0.111101852,0.19751646,0,0,14,14,1.944282405,3.240524683,0,5,17,12,7.222103702,2.37021234,6,0,0,0,0,0,0,0,3,3,1.833363889,0.611070369,2,0,9,9,0.999916665,1.777648144,0,0,7,7,0.388856481,0.734510287,0,0,16,16,3.222137036,2.06157551,2,9.105,34.12,25.015,15.11115245,8.008336741,9.105,0,1.625,1.625,0.270837847,0.451394907,0,0,0.0022471,0.0022471,0.000124828,0.000235788,0,2,225,223,42.38618977,53.97788258,12,5,0.693898897,0.670513639,0.666809543,0.666683599,0.666677842
Gd0.3333Lu0.3333Yb0.3333PO4,1700,5.805121338,8,71,63,19.22140369,16.36927897,8,27,87,60,77.77847964,14.0361012,87,15.9994,174.9668,158.9674,43.89708489,41.50537924,15.9994,54.8,1936,1881.2,345.7301288,397.3901712,54.8,3,16,13,13.66684445,3.55531851,16,2,6,4,2.833280555,1.111059257,2,66,196,130,93.49839164,36.66513327,66,1.2,3.44,2.24,2.865582593,0.765902641,3.44,2,2,0,2,0,2,0,4,4,3.166719445,1.111059257,4,0,1,1,0.111101852,0.19751646,0,0,14,14,1.944282405,3.240524683,0,5,17,12,7.222103702,2.37021234,6,0,0,0,0,0,0,0,3,3,1.833363889,0.611070369,2,0,9,9,0.999916665,1.777648144,0,0,7,7,0.388856481,0.734510287,0,0,16,16,3.222137036,2.06157551,2,9.105,34.12,25.015,15.11115245,8.008336741,9.105,0,1.625,1.625,0.270837847,0.451394907,0,0,0.0022471,0.0022471,0.000124828,0.000235788,0,2,225,223,42.38618977,53.97788258,12,5,0.693898897,0.670513639,0.666809543,0.666683599,0.666677842
Gd0.3333Lu0.3333Yb0.3333PO4,1800,5.90256745,8,71,63,19.22140369,16.36927897,8,27,87,60,77.77847964,14.0361012,87,15.9994,174.9668,158.9674,43.89708489,41.50537924,15.9994,54.8,1936,1881.2,345.7301288,397.3901712,54.8,3,16,13,13.66684445,3.55531851,16,2,6,4,2.833280555,1.111059257,2,66,196,130,93.49839164,36.66513327,66,1.2,3.44,2.24,2.865582593,0.765902641,3.44,2,2,0,2,0,2,0,4,4,3.166719445,1.111059257,4,0,1,1,0.111101852,0.19751646,0,0,14,14,1.944282405,3.240524683,0,5,17,12,7.222103702,2.37021234,6,0,0,0,0,0,0,0,3,3,1.833363889,0.611070369,2,0,9,9,0.999916665,1.777648144,0,0,7,7,0.388856481,0.734510287,0,0,16,16,3.222137036,2.06157551,2,9.105,34.12,25.015,15.11115245,8.008336741,9.105,0,1.625,1.625,0.270837847,0.451394907,0,0,0.0022471,0.0022471,0.000124828,0.000235788,0,2,225,223,42.38618977,53.97788258,12,5,0.693898897,0.670513639,0.666809543,0.666683599,0.666677842
Gd0.3333Lu0.3333Yb0.3333PO4,1900,6.005203968,8,71,63,19.22140369,16.36927897,8,27,87,60,77.77847964,14.0361012,87,15.9994,174.9668,158.9674,43.89708489,41.50537924,15.9994,54.8,1936,1881.2,345.7301288,397.3901712,54.8,3,16,13,13.66684445,3.55531851,16,2,6,4,2.833280555,1.111059257,2,66,196,130,93.49839164,36.66513327,66,1.2,3.44,2.24,2.865582593,0.765902641,3.44,2,2,0,2,0,2,0,4,4,3.166719445,1.111059257,4,0,1,1,0.111101852,0.19751646,0,0,14,14,1.944282405,3.240524683,0,5,17,12,7.222103702,2.37021234,6,0,0,0,0,0,0,0,3,3,1.833363889,0.611070369,2,0,9,9,0.999916665,1.777648144,0,0,7,7,0.388856481,0.734510287,0,0,16,16,3.222137036,2.06157551,2,9.105,34.12,25.015,15.11115245,8.008336741,9.105,0,1.625,1.625,0.270837847,0.451394907,0,0,0.0022471,0.0022471,0.000124828,0.000235788,0,2,225,223,42.38618977,53.97788258,12,5,0.693898897,0.670513639,0.666809543,0.666683599,0.666677842
Gd0.3333Lu0.3333Yb0.3333PO4,2000,6.107884728,8,71,63,19.22140369,16.36927897,8,27,87,60,77.77847964,14.0361012,87,15.9994,174.9668,158.9674,43.89708489,41.50537924,15.9994,54.8,1936,1881.2,345.7301288,397.3901712,54.8,3,16,13,13.66684445,3.55531851,16,2,6,4,2.833280555,1.111059257,2,66,196,130,93.49839164,36.66513327,66,1.2,3.44,2.24,2.865582593,0.765902641,3.44,2,2,0,2,0,2,0,4,4,3.166719445,1.111059257,4,0,1,1,0.111101852,0.19751646,0,0,14,14,1.944282405,3.240524683,0,5,17,12,7.222103702,2.37021234,6,0,0,0,0,0,0,0,3,3,1.833363889,0.611070369,2,0,9,9,0.999916665,1.777648144,0,0,7,7,0.388856481,0.734510287,0,0,16,16,3.222137036,2.06157551,2,9.105,34.12,25.015,15.11115245,8.008336741,9.105,0,1.625,1.625,0.270837847,0.451394907,0,0,0.0022471,0.0022471,0.000124828,0.000235788,0,2,225,223,42.38618977,53.97788258,12,5,0.693898897,0.670513639,0.666809543,0.666683599,0.666677842
Gd0.3333Tb0.3333Yb0.3333PO4,100,0.936837864,8,70,62,18.88809813,15.81376045,8,27,87,60,77.11186853,15.14713823,87,15.9994,173.054,157.0546,43.00596749,40.02015882,15.9994,54.8,1629,1574.2,328.6759946,368.9661404,54.8,3,16,13,13.66684445,3.55531851,16,2,6,4,2.833280555,1.111059257,2,66,196,130,93.88724812,37.18361722,66,1.2,3.44,2.24,2.862249537,0.770346789,3.44,2,2,0,2,0,2,0,4,4,3.166719445,1.111059257,4,0,1,1,0.055550926,0.104930041,0,0,14,14,1.666527775,2.777592586,0,5,16,11,6.888798147,1.814693823,6,0,0,0,0,0,0,0,3,3,1.833363889,0.611070369,2,0,9,9,0.499958333,0.944370369,0,0,7,7,0.66661111,1.185098763,0,0,16,16,2.999933332,1.666564812,2,9.105,34.12,25.015,15.27067619,8.221038609,9.105,0,1.625,1.625,0.270837847,0.451394907,0,0,0,0,0,0,0,2,225,223,42.38618977,53.97788258,12,5,0.693898897,0.670513639,0.666809543,0.666683599,0.666677842
Gd0.3333Tb0.3333Yb0.3333PO4,200,2.312159386,8,70,62,18.88809813,15.81376045,8,27,87,60,77.11186853,15.14713823,87,15.9994,173.054,157.0546,43.00596749,40.02015882,15.9994,54.8,1629,1574.2,328.6759946,368.9661404,54.8,3,16,13,13.66684445,3.55531851,16,2,6,4,2.833280555,1.111059257,2,66,196,130,93.88724812,37.18361722,66,1.2,3.44,2.24,2.862249537,0.770346789,3.44,2,2,0,2,0,2,0,4,4,3.166719445,1.111059257,4,0,1,1,0.055550926,0.104930041,0,0,14,14,1.666527775,2.777592586,0,5,16,11,6.888798147,1.814693823,6,0,0,0,0,0,0,0,3,3,1.833363889,0.611070369,2,0,9,9,0.499958333,0.944370369,0,0,7,7,0.66661111,1.185098763,0,0,16,16,2.999933332,1.666564812,2,9.105,34.12,25.015,15.27067619,8.221038609,9.105,0,1.625,1.625,0.270837847,0.451394907,0,0,0,0,0,0,0,2,225,223,42.38618977,53.97788258,12,5,0.693898897,0.670513639,0.666809543,0.666683599,0.666677842
Gd0.3333Tb0.3333Yb0.3333PO4,300,3.145649704,8,70,62,18.88809813,15.81376045,8,27,87,60,77.11186853,15.14713823,87,15.9994,173.054,157.0546,43.00596749,40.02015882,15.9994,54.8,1629,1574.2,328.6759946,368.9661404,54.8,3,16,13,13.66684445,3.55531851,16,2,6,4,2.833280555,1.111059257,2,66,196,130,93.88724812,37.18361722,66,1.2,3.44,2.24,2.862249537,0.770346789,3.44,2,2,0,2,0,2,0,4,4,3.166719445,1.111059257,4,0,1,1,0.055550926,0.104930041,0,0,14,14,1.666527775,2.777592586,0,5,16,11,6.888798147,1.814693823,6,0,0,0,0,0,0,0,3,3,1.833363889,0.611070369,2,0,9,9,0.499958333,0.944370369,0,0,7,7,0.66661111,1.185098763,0,0,16,16,2.999933332,1.666564812,2,9.105,34.12,25.015,15.27067619,8.221038609,9.105,0,1.625,1.625,0.270837847,0.451394907,0,0,0,0,0,0,0,2,225,223,42.38618977,53.97788258,12,5,0.693898897,0.670513639,0.666809543,0.666683599,0.666677842
Gd0.3333Tb0.3333Yb0.3333PO4,400,3.70328682,8,70,62,18.88809813,15.81376045,8,27,87,60,77.11186853,15.14713823,87,15.9994,173.054,157.0546,43.00596749,40.02015882,15.9994,54.8,1629,1574.2,328.6759946,368.9661404,54.8,3,16,13,13.66684445,3.55531851,16,2,6,4,2.833280555,1.111059257,2,66,196,130,93.88724812,37.18361722,66,1.2,3.44,2.24,2.862249537,0.770346789,3.44,2,2,0,2,0,2,0,4,4,3.166719445,1.111059257,4,0,1,1,0.055550926,0.104930041,0,0,14,14,1.666527775,2.777592586,0,5,16,11,6.888798147,1.814693823,6,0,0,0,0,0,0,0,3,3,1.833363889,0.611070369,2,0,9,9,0.499958333,0.944370369,0,0,7,7,0.66661111,1.185098763,0,0,16,16,2.999933332,1.666564812,2,9.105,34.12,25.015,15.27067619,8.221038609,9.105,0,1.625,1.625,0.270837847,0.451394907,0,0,0,0,0,0,0,2,225,223,42.38618977,53.97788258,12,5,0.693898897,0.670513639,0.666809543,0.666683599,0.666677842
