Composition,T,kappa,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm
Er0.3333Gd0.3333Y0.3333PO4,2000,1.418139575,8,68,60,17.33267221,13.22134071,8,12,87,75,75.94529909,17.09145304,87,15.9994,167.259,151.2596,38.79440182,33.00076572,15.9994,54.8,1799,1744.2,375.7831797,447.4794242,54.8,3,16,13,13.66684445,3.55531851,16,2,6,4,2.777729629,1.036990122,2,66,196,130,93.77614627,37.03547895,66,1.2,3.44,2.24,2.861694028,0.77108748,3.44,2,2,0,2,0,2,0,4,4,3.166719445,1.111059257,4,0,1,1,0.111101852,0.19751646,0,0,12,12,1.055467591,1.876406375,0,3,14,11,6.333288888,1.259164195,6,0,0,0,0,0,0,0,3,3,1.833363889,0.611070369,2,0,9,9,0.999916665,1.777648144,0,0,7,7,0.499958333,0.888824072,0,2,16,14,3.333238887,2.036888267,2,9.105,32.365,23.26,15.10920817,8.005744322,9.105,0,1.625,1.625,0.270837847,0.451394907,0,0,0,0,0,0,0,2,194,192,40.66411107,51.10770358,12,5,0.693898897,0.670513639,0.666809543,0.666683599,0.666677842
Er0.3333Gd0.3333Yb0.3333PO4,0,0,8,70,62,19.05475091,16.09151971,8,27,87,60,77.44517409,14.59161972,87,15.9994,173.054,157.0546,43.46890947,40.79174164,15.9994,54.8,1770,1715.2,336.5086751,382.0208256,54.8,3,16,13,13.66684445,3.55531851,16,2,6,4,2.833280555,1.111059257,2,66,196,130,93.60949349,36.81327154,66,1.2,3.44,2.24,2.863916065,0.768124715,3.44,2,2,0,2,0,2,0,4,4,3.166719445,1.111059257,4,0,1,1,0.055550926,0.104930041,0,0,14,14,1.833180553,3.055351844,0,5,16,11,7.055450924,2.092453081,6,0,0,0,0,0,0,0,3,3,1.833363889,0.611070369,2,0,9,9,0.499958333,0.944370369,0,0,7,7,0.499958333,0.888824072,0,0,16,16,2.833280555,1.518420986,2,9.105,34.12,25.015,15.20670004,8.135735655,9.105,0,1.625,1.625,0.270837847,0.451394907,0,0,0,0,0,0,0,2,225,223,42.38618977,53.97788258,12,5,0.693898897,0.670513639,0.666809543,0.666683599,0.666677842
Er0.3333Gd0.3333Yb0.3333PO4,100,23.38684036,8,70,62,19.05475091,16.09151971,8,27,87,60,77.44517409,14.59161972,87,15.9994,173.054,157.0546,43.46890947,40.79174164,15.9994,54.8,1770,1715.2,336.5086751,382.0208256,54.8,3,16,13,13.66684445,3.55531851,16,2,6,4,2.833280555,1.111059257,2,66,196,130,93.60949349,36.81327154,66,1.2,3.44,2.24,2.863916065,0.768124715,3.44,2,2,0,2,0,2,0,4,4,3.166719445,1.111059257,4,0,1,1,0.055550926,0.104930041,0,0,14,14,1.833180553,3.055351844,0,5,16,11,7.055450924,2.092453081,6,0,0,0,0,0,0,0,3,3,1.833363889,0.611070369,2,0,9,9,0.499958333,0.944370369,0,0,7,7,0.499958333,0.888824072,0,0,16,16,2.833280555,1.518420986,2,9.105,34.12,25.015,15.20670004,8.135735655,9.105,0,1.625,1.625,0.270837847,0.451394907,0,0,0,0,0,0,0,2,225,223,42.38618977,53.97788258,12,5,0.693898897,0.670513639,0.666809543,0.666683599,0.666677842
Er0.3333Gd0.3333Yb0.3333PO4,200,11.69342018,8,70,62,19.05475091,16.09151971,8,27,87,60,77.44517409,14.59161972,87,15.9994,173.054,157.0546,43.46890947,40.79174164,15.9994,54.8,1770,1715.2,336.5086751,382.0208256,54.8,3,16,13,13.66684445,3.55531851,16,2,6,4,2.833280555,1.111059257,2,66,196,130,93.60949349,36.81327154,66,1.2,3.44,2.24,2.863916065,0.768124715,3.44,2,2,0,2,0,2,0,4,4,3.166719445,1.111059257,4,0,1,1,0.055550926,0.104930041,0,0,14,14,1.833180553,3.055351844,0,5,16,11,7.055450924,2.092453081,6,0,0,0,0,0,0,0,3,3,1.833363889,0.611070369,2,0,9,9,0.499958333,0.944370369,0,0,7,7,0.499958333,0.888824072,0,0,16,16,2.833280555,1.518420986,2,9.105,34.12,25.015,15.20670004,8.135735655,9.105,0,1.625,1.625,0.270837847,0.451394907,0,0,0,0,0,0,0,2,225,223,42.38618977,53.97788258,12,5,0.693898897,0.670513639,0.666809543,0.666683599,0.666677842
Er0.3333Gd0.3333Yb0.3333PO4,300,7.795613455,8,70,62,19.05475091,16.09151971,8,27,87,60,77.44517409,14.59161972,87,15.9994,173.054,157.0546,43.46890947,40.79174164,15.9994,54.8,1770,1715.2,336.5086751,382.0208256,54.8,3,16,13,13.66684445,3.55531851,16,2,6,4,2.833280555,1.111059257,2,66,196,130,93.60949349,36.81327154,66,1.2,3.44,2.24,2.863916065,0.768124715,3.44,2,2,0,2,0,2,0,4,4,3.166719445,1.111059257,4,0,1,1,0.055550926,0.104930041,0,0,14,14,1.833180553,3.055351844,0,5,16,11,7.055450924,2.092453081,6,0,0,0,0,0,0,0,3,3,1.833363889,0.611070369,2,0,9,9,0.499958333,0.944370369,0,0,7,7,0.499958333,0.888824072,0,0,16,16,2.833280555,1.518420986,2,9.105,34.12,25.015,15.20670004,8.135735655,9.105,0,1.625,1.625,0.270837847,0.451394907,0,0,0,0,0,0,0,2,225,223,42.38618977,53.97788258,12,5,0.693898897,0.670513639,0.666809543,0.666683599,0.666677842
Er0.3333Gd0.3333Yb0.3333PO4,400,5.846710091,8,70,62,19.05475091,16.09151971,8,27,87,60,77.44517409,14.59161972,87,15.9994,173.054,157.0546,43.46890947,40.79174164,15.9994,54.8,1770,1715.2,336.5086751,382.0208256,54.8,3,16,13,13.66684445,3.55531851,16,2,6,4,2.833280555,1.111059257,2,66,196,130,93.60949349,36.81327154,66,1.2,3.44,2.24,2.863916065,0.768124715,3.44,2,2,0,2,0,2,0,4,4,3.166719445,1.111059257,4,0,1,1,0.055550926,0.104930041,0,0,14,14,1.833180553,3.055351844,0,5,16,11,7.055450924,2.092453081,6,0,0,0,0,0,0,0,3,3,1.833363889,0.611070369,2,0,9,9,0.499958333,0.944370369,0,0,7,7,0.499958333,0.888824072,0,0,16,16,2.833280555,1.518420986,2,9.105,34.12,25.015,15.20670004,8.135735655,9.105,0,1.625,1.625,0.270837847,0.451394907,0,0,0,0,0,0,0,2,225,223,42.38618977,53.97788258,12,5,0.693898897,0.670513639,0.666809543,0.666683599,0.666677842
Er0.3333Gd0.3333Yb0.3333PO4,500,4.677368073,8,70,62,19.05475091,16.09151971,8,27,87,60,77.44517409,14.59161972,87,15.9994,173.054,157.0546,43.46890947,40.79174164,15.9994,54.8,1770,1715.2,336.5086751,382.0208256,54.8,3,16,13,13.66684445,3.55531851,16,2,6,4,2.833280555,1.111059257,2,66,196,130,93.60949349,36.81327154,66,1.2,3.44,2.24,2.863916065,0.768124715,3.44,2,2,0,2,0,2,0,4,4,3.166719445,1.111059257,4,0,1,1,0.055550926,0.104930041,0,0,14,14,1.833180553,3.055351844,0,5,16,11,7.055450924,2.092453081,6,0,0,0,0,0,0,0,3,3,1.833363889,0.611070369,2,0,9,9,0.499958333,0.944370369,0,0,7,7,0.499958333,0.888824072,0,0,16,16,2.833280555,1.518420986,2,9.105,34.12,25.015,15.20670004,8.135735655,9.105,0,1.625,1.625,0.270837847,0.451394907,0,0,0,0,0,0,0,2,225,223,42.38618977,53.97788258,12,5,0.693898897,0.670513639,0.666809543,0.666683599,0.666677842
Er0.3333Gd0.3333Yb0.3333PO4,600,3.897806727,8,70,62,19.05475091,16.09151971,8,27,87,60,77.44517409,14.59161972,87,15.9994,173.054,157.0546,43.46890947,40.79174164,15.9994,54.8,1770,1715.2,336.5086751,382.0208256,54.8,3,16,13,13.66684445,3.55531851,16,2,6,4,2.833280555,1.111059257,2,66,196,130,93.60949349,36.81327154,66,1.2,3.44,2.24,2.863916065,0.768124715,3.44,2,2,0,2,0,2,0,4,4,3.166719445,1.111059257,4,0,1,1,0.055550926,0.104930041,0,0,14,14,1.833180553,3.055351844,0,5,16,11,7.055450924,2.092453081,6,0,0,0,0,0,0,0,3,3,1.833363889,0.611070369,2,0,9,9,0.499958333,0.944370369,0,0,7,7,0.499958333,0.888824072,0,0,16,16,2.833280555,1.518420986,2,9.105,34.12,25.015,15.20670004,8.135735655,9.105,0,1.625,1.625,0.270837847,0.451394907,0,0,0,0,0,0,0,2,225,223,42.38618977,53.97788258,12,5,0.693898897,0.670513639,0.666809543,0.666683599,0.666677842
Er0.3333Gd0.3333Yb0.3333PO4,700,3.340977195,8,70,62,19.05475091,16.09151971,8,27,87,60,77.44517409,14.59161972,87,15.9994,173.054,157.0546,43.46890947,40.79174164,15.9994,54.8,1770,1715.2,336.5086751,382.0208256,54.8,3,16,13,13.66684445,3.55531851,16,2,6,4,2.833280555,1.111059257,2,66,196,130,93.60949349,36.81327154,66,1.2,3.44,2.24,2.863916065,0.768124715,3.44,2,2,0,2,0,2,0,4,4,3.166719445,1.111059257,4,0,1,1,0.055550926,0.104930041,0,0,14,14,1.833180553,3.055351844,0,5,16,11,7.055450924,2.092453081,6,0,0,0,0,0,0,0,3,3,1.833363889,0.611070369,2,0,9,9,0.499958333,0.944370369,0,0,7,7,0.499958333,0.888824072,0,0,16,16,2.833280555,1.518420986,2,9.105,34.12,25.015,15.20670004,8.135735655,9.105,0,1.625,1.625,0.270837847,0.451394907,0,0,0,0,0,0,0,2,225,223,42.38618977,53.97788258,12,5,0.693898897,0.670513639,0.666809543,0.666683599,0.666677842
Er0.3333Gd0.3333Yb0.3333PO4,800,2.923355046,8,70,62,19.05475091,16.09151971,8,27,87,60,77.44517409,14.59161972,87,15.9994,173.054,157.0546,43.46890947,40.79174164,15.9994,54.8,1770,1715.2,336.5086751,382.0208256,54.8,3,16,13,13.66684445,3.55531851,16,2,6,4,2.833280555,1.111059257,2,66,196,130,93.60949349,36.81327154,66,1.2,3.44,2.24,2.863916065,0.768124715,3.44,2,2,0,2,0,2,0,4,4,3.166719445,1.111059257,4,0,1,1,0.055550926,0.104930041,0,0,14,14,1.833180553,3.055351844,0,5,16,11,7.055450924,2.092453081,6,0,0,0,0,0,0,0,3,3,1.833363889,0.611070369,2,0,9,9,0.499958333,0.944370369,0,0,7,7,0.499958333,0.888824072,0,0,16,16,2.833280555,1.518420986,2,9.105,34.12,25.015,15.20670004,8.135735655,9.105,0,1.625,1.625,0.270837847,0.451394907,0,0,0,0,0,0,0,2,225,223,42.38618977,53.97788258,12,5,0.693898897,0.670513639,0.666809543,0.666683599,0.666677842
Er0.3333Gd0.3333Yb0.3333PO4,900,2.598537818,8,70,62,19.05475091,16.09151971,8,27,87,60,77.44517409,14.59161972,87,15.9994,173.054,157.0546,43.46890947,40.79174164,15.9994,54.8,1770,1715.2,336.5086751,382.0208256,54.8,3,16,13,13.66684445,3.55531851,16,2,6,4,2.833280555,1.111059257,2,66,196,130,93.60949349,36.81327154,66,1.2,3.44,2.24,2.863916065,0.768124715,3.44,2,2,0,2,0,2,0,4,4,3.166719445,1.111059257,4,0,1,1,0.055550926,0.104930041,0,0,14,14,1.833180553,3.055351844,0,5,16,11,7.055450924,2.092453081,6,0,0,0,0,0,0,0,3,3,1.833363889,0.611070369,2,0,9,9,0.499958333,0.944370369,0,0,7,7,0.499958333,0.888824072,0,0,16,16,2.833280555,1.518420986,2,9.105,34.12,25.015,15.20670004,8.135735655,9.105,0,1.625,1.625,0.270837847,0.451394907,0,0,0,0,0,0,0,2,225,223,42.38618977,53.97788258,12,5,0.693898897,0.670513639,0.666809543,0.666683599,0.666677842
Er0.3333Gd0.3333Yb0.3333PO4,1000,2.338684036,8,70,62,19.05475091,16.09151971,8,27,87,60,77.44517409,14.59161972,87,15.9994,173.054,157.0546,43.46890947,40.79174164,15.9994,54.8,1770,1715.2,336.5086751,382.0208256,54.8,3,16,13,13.66684445,3.55531851,16,2,6,4,2.833280555,1.111059257,2,66,196,130,93.60949349,36.81327154,66,1.2,3.44,2.24,2.863916065,0.768124715,3.44,2,2,0,2,0,2,0,4,4,3.166719445,1.111059257,4,0,1,1,0.055550926,0.104930041,0,0,14,14,1.833180553,3.055351844,0,5,16,11,7.055450924,2.092453081,6,0,0,0,0,0,0,0,3,3,1.833363889,0.611070369,2,0,9,9,0.499958333,0.944370369,0,0,7,7,0.499958333,0.888824072,0,0,16,16,2.833280555,1.518420986,2,9.105,34.12,25.015,15.20670004,8.135735655,9.105,0,1.625,1.625,0.270837847,0.451394907,0,0,0,0,0,0,0,2,225,223,42.38618977,53.97788258,12,5,0.693898897,0.670513639,0.666809543,0.666683599,0.666677842
Er0.3333Gd0.3333Yb0.3333PO4,1100,2.126076397,8,70,62,19.05475091,16.09151971,8,27,87,60,77.44517409,14.59161972,87,15.9994,173.054,157.0546,43.46890947,40.79174164,15.9994,54.8,1770,1715.2,336.5086751,382.0208256,54.8,3,16,13,13.66684445,3.55531851,16,2,6,4,2.833280555,1.111059257,2,66,196,130,93.60949349,36.81327154,66,1.2,3.44,2.24,2.863916065,0.768124715,3.44,2,2,0,2,0,2,0,4,4,3.166719445,1.111059257,4,0,1,1,0.055550926,0.104930041,0,0,14,14,1.833180553,3.055351844,0,5,16,11,7.055450924,2.092453081,6,0,0,0,0,0,0,0,3,3,1.833363889,0.611070369,2,0,9,9,0.499958333,0.944370369,0,0,7,7,0.499958333,0.888824072,0,0,16,16,2.833280555,1.518420986,2,9.105,34.12,25.015,15.20670004,8.135735655,9.105,0,1.625,1.625,0.270837847,0.451394907,0,0,0,0,0,0,0,2,225,223,42.38618977,53.97788258,12,5,0.693898897,0.670513639,0.666809543,0.666683599,0.666677842
Er0.3333Gd0.3333Yb0.3333PO4,1200,1.948903364,8,70,62,19.05475091,16.09151971,8,27,87,60,77.44517409,14.59161972,87,15.9994,173.054,157.0546,43.46890947,40.79174164,15.9994,54.8,1770,1715.2,336.5086751,382.0208256,54.8,3,16,13,13.66684445,3.55531851,16,2,6,4,2.833280555,1.111059257,2,66,196,130,93.60949349,36.81327154,66,1.2,3.44,2.24,2.863916065,0.768124715,3.44,2,2,0,2,0,2,0,4,4,3.166719445,1.111059257,4,0,1,1,0.055550926,0.104930041,0,0,14,14,1.833180553,3.055351844,0,5,16,11,7.055450924,2.092453081,6,0,0,0,0,0,0,0,3,3,1.833363889,0.611070369,2,0,9,9,0.499958333,0.944370369,0,0,7,7,0.499958333,0.888824072,0,0,16,16,2.833280555,1.518420986,2,9.105,34.12,25.015,15.20670004,8.135735655,9.105,0,1.625,1.625,0.270837847,0.451394907,0,0,0,0,0,0,0,2,225,223,42.38618977,53.97788258,12,5,0.693898897,0.670513639,0.666809543,0.666683599,0.666677842
Er0.3333Gd0.3333Yb0.3333PO4,1300,1.79898772,8,70,62,19.05475091,16.09151971,8,27,87,60,77.44517409,14.59161972,87,15.9994,173.054,157.0546,43.46890947,40.79174164,15.9994,54.8,1770,1715.2,336.5086751,382.0208256,54.8,3,16,13,13.66684445,3.55531851,16,2,6,4,2.833280555,1.111059257,2,66,196,130,93.60949349,36.81327154,66,1.2,3.44,2.24,2.863916065,0.768124715,3.44,2,2,0,2,0,2,0,4,4,3.166719445,1.111059257,4,0,1,1,0.055550926,0.104930041,0,0,14,14,1.833180553,3.055351844,0,5,16,11,7.055450924,2.092453081,6,0,0,0,0,0,0,0,3,3,1.833363889,0.611070369,2,0,9,9,0.499958333,0.944370369,0,0,7,7,0.499958333,0.888824072,0,0,16,16,2.833280555,1.518420986,2,9.105,34.12,25.015,15.20670004,8.135735655,9.105,0,1.625,1.625,0.270837847,0.451394907,0,0,0,0,0,0,0,2,225,223,42.38618977,53.97788258,12,5,0.693898897,0.670513639,0.666809543,0.666683599,0.666677842
Er0.3333Gd0.3333Yb0.3333PO4,1400,1.670488597,8,70,62,19.05475091,16.09151971,8,27,87,60,77.44517409,14.59161972,87,15.9994,173.054,157.0546,43.46890947,40.79174164,15.9994,54.8,1770,1715.2,336.5086751,382.0208256,54.8,3,16,13,13.66684445,3.55531851,16,2,6,4,2.833280555,1.111059257,2,66,196,130,93.60949349,36.81327154,66,1.2,3.44,2.24,2.863916065,0.768124715,3.44,2,2,0,2,0,2,0,4,4,3.166719445,1.111059257,4,0,1,1,0.055550926,0.104930041,0,0,14,14,1.833180553,3.055351844,0,5,16,11,7.055450924,2.092453081,6,0,0,0,0,0,0,0,3,3,1.833363889,0.611070369,2,0,9,9,0.499958333,0.944370369,0,0,7,7,0.499958333,0.888824072,0,0,16,16,2.833280555,1.518420986,2,9.105,34.12,25.015,15.20670004,8.135735655,9.105,0,1.625,1.625,0.270837847,0.451394907,0,0,0,0,0,0,0,2,225,223,42.38618977,53.97788258,12,5,0.693898897,0.670513639,0.666809543,0.666683599,0.666677842
Er0.3333Gd0.3333Yb0.3333PO4,1500,1.559122691,8,70,62,19.05475091,16.09151971,8,27,87,60,77.44517409,14.59161972,87,15.9994,173.054,157.0546,43.46890947,40.79174164,15.9994,54.8,1770,1715.2,336.5086751,382.0208256,54.8,3,16,13,13.66684445,3.55531851,16,2,6,4,2.833280555,1.111059257,2,66,196,130,93.60949349,36.81327154,66,1.2,3.44,2.24,2.863916065,0.768124715,3.44,2,2,0,2,0,2,0,4,4,3.166719445,1.111059257,4,0,1,1,0.055550926,0.104930041,0,0,14,14,1.833180553,3.055351844,0,5,16,11,7.055450924,2.092453081,6,0,0,0,0,0,0,0,3,3,1.833363889,0.611070369,2,0,9,9,0.499958333,0.944370369,0,0,7,7,0.499958333,0.888824072,0,0,16,16,2.833280555,1.518420986,2,9.105,34.12,25.015,15.20670004,8.135735655,9.105,0,1.625,1.625,0.270837847,0.451394907,0,0,0,0,0,0,0,2,225,223,42.38618977,53.97788258,12,5,0.693898897,0.670513639,0.666809543,0.666683599,0.666677842
Er0.3333Gd0.3333Yb0.3333PO4,1600,1.461677523,8,70,62,19.05475091,16.09151971,8,27,87,60,77.44517409,14.59161972,87,15.9994,173.054,157.0546,43.46890947,40.79174164,15.9994,54.8,1770,1715.2,336.5086751,382.0208256,54.8,3,16,13,13.66684445,3.55531851,16,2,6,4,2.833280555,1.111059257,2,66,196,130,93.60949349,36.81327154,66,1.2,3.44,2.24,2.863916065,0.768124715,3.44,2,2,0,2,0,2,0,4,4,3.166719445,1.111059257,4,0,1,1,0.055550926,0.104930041,0,0,14,14,1.833180553,3.055351844,0,5,16,11,7.055450924,2.092453081,6,0,0,0,0,0,0,0,3,3,1.833363889,0.611070369,2,0,9,9,0.499958333,0.944370369,0,0,7,7,0.499958333,0.888824072,0,0,16,16,2.833280555,1.518420986,2,9.105,34.12,25.015,15.20670004,8.135735655,9.105,0,1.625,1.625,0.270837847,0.451394907,0,0,0,0,0,0,0,2,225,223,42.38618977,53.97788258,12,5,0.693898897,0.670513639,0.666809543,0.666683599,0.666677842
Er0.3333Gd0.3333Yb0.3333PO4,1700,1.375696492,8,70,62,19.05475091,16.09151971,8,27,87,60,77.44517409,14.59161972,87,15.9994,173.054,157.0546,43.46890947,40.79174164,15.9994,54.8,1770,1715.2,336.5086751,382.0208256,54.8,3,16,13,13.66684445,3.55531851,16,2,6,4,2.833280555,1.111059257,2,66,196,130,93.60949349,36.81327154,66,1.2,3.44,2.24,2.863916065,0.768124715,3.44,2,2,0,2,0,2,0,4,4,3.166719445,1.111059257,4,0,1,1,0.055550926,0.104930041,0,0,14,14,1.833180553,3.055351844,0,5,16,11,7.055450924,2.092453081,6,0,0,0,0,0,0,0,3,3,1.833363889,0.611070369,2,0,9,9,0.499958333,0.944370369,0,0,7,7,0.499958333,0.888824072,0,0,16,16,2.833280555,1.518420986,2,9.105,34.12,25.015,15.20670004,8.135735655,9.105,0,1.625,1.625,0.270837847,0.451394907,0,0,0,0,0,0,0,2,225,223,42.38618977,53.97788258,12,5,0.693898897,0.670513639,0.666809543,0.666683599,0.666677842
Er0.3333Gd0.3333Yb0.3333PO4,1800,1.299268909,8,70,62,19.05475091,16.09151971,8,27,87,60,77.44517409,14.59161972,87,15.9994,173.054,157.0546,43.46890947,40.79174164,15.9994,54.8,1770,1715.2,336.5086751,382.0208256,54.8,3,16,13,13.66684445,3.55531851,16,2,6,4,2.833280555,1.111059257,2,66,196,130,93.60949349,36.81327154,66,1.2,3.44,2.24,2.863916065,0.768124715,3.44,2,2,0,2,0,2,0,4,4,3.166719445,1.111059257,4,0,1,1,0.055550926,0.104930041,0,0,14,14,1.833180553,3.055351844,0,5,16,11,7.055450924,2.092453081,6,0,0,0,0,0,0,0,3,3,1.833363889,0.611070369,2,0,9,9,0.499958333,0.944370369,0,0,7,7,0.499958333,0.888824072,0,0,16,16,2.833280555,1.518420986,2,9.105,34.12,25.015,15.20670004,8.135735655,9.105,0,1.625,1.625,0.270837847,0.451394907,0,0,0,0,0,0,0,2,225,223,42.38618977,53.97788258,12,5,0.693898897,0.670513639,0.666809543,0.666683599,0.666677842
Er0.3333Gd0.3333Yb0.3333PO4,1900,1.230886335,8,70,62,19.05475091,16.09151971,8,27,87,60,77.44517409,14.59161972,87,15.9994,173.054,157.0546,43.46890947,40.79174164,15.9994,54.8,1770,1715.2,336.5086751,382.0208256,54.8,3,16,13,13.66684445,3.55531851,16,2,6,4,2.833280555,1.111059257,2,66,196,130,93.60949349,36.81327154,66,1.2,3.44,2.24,2.863916065,0.768124715,3.44,2,2,0,2,0,2,0,4,4,3.166719445,1.111059257,4,0,1,1,0.055550926,0.104930041,0,0,14,14,1.833180553,3.055351844,0,5,16,11,7.055450924,2.092453081,6,0,0,0,0,0,0,0,3,3,1.833363889,0.611070369,2,0,9,9,0.499958333,0.944370369,0,0,7,7,0.499958333,0.888824072,0,0,16,16,2.833280555,1.518420986,2,9.105,34.12,25.015,15.20670004,8.135735655,9.105,0,1.625,1.625,0.270837847,0.451394907,0,0,0,0,0,0,0,2,225,223,42.38618977,53.97788258,12,5,0.693898897,0.670513639,0.666809543,0.666683599,0.666677842
Er0.3333Gd0.3333Yb0.3333PO4,2000,1.169342018,8,70,62,19.05475091,16.09151971,8,27,87,60,77.44517409,14.59161972,87,15.9994,173.054,157.0546,43.46890947,40.79174164,15.9994,54.8,1770,1715.2,336.5086751,382.0208256,54.8,3,16,13,13.66684445,3.55531851,16,2,6,4,2.833280555,1.111059257,2,66,196,130,93.60949349,36.81327154,66,1.2,3.44,2.24,2.863916065,0.768124715,3.44,2,2,0,2,0,2,0,4,4,3.166719445,1.111059257,4,0,1,1,0.055550926,0.104930041,0,0,14,14,1.833180553,3.055351844,0,5,16,11,7.055450924,2.092453081,6,0,0,0,0,0,0,0,3,3,1.833363889,0.611070369,2,0,9,9,0.499958333,0.944370369,0,0,7,7,0.499958333,0.888824072,0,0,16,16,2.833280555,1.518420986,2,9.105,34.12,25.015,15.20670004,8.135735655,9.105,0,1.625,1.625,0.270837847,0.451394907,0,0,0,0,0,0,0,2,225,223,42.38618977,53.97788258,12,5,0.693898897,0.670513639,0.666809543,0.666683599,0.666677842
Er0.3333Lu0.3333Sc0.3333PO4,0,0,8,71,63,16.72161203,12.20289009,8,11,87,76,76.66746112,15.88782959,87,15.9994,174.9668,158.9674,37.33712672,30.5719334,15.9994,54.8,1936,1881.2,396.0592677,481.2734673,54.8,3,16,13,13.66684445,3.55531851,16,2,6,4,2.722178703,0.962920986,2,66,189,123,92.16516942,34.88747402,66,1.24,3.44,2.2,2.873359723,0.755532962,3.44,2,2,0,2,0,2,0,4,4,3.166719445,1.111059257,4,0,1,1,0.111101852,0.19751646,0,0,14,14,1.444324072,2.567713986,0,3,17,14,6.722145369,1.950471807,6,0,0,0,0,0,0,0,3,3,1.833363889,0.611070369,2,0,9,9,0.999916665,1.777648144,0,0,2,2,0.111101852,0.209860082,0,2,9,7,2.944382406,1.364120163,2,9.105,30.585,21.48,14.36954759,7.019513781,9.105,0,1.625,1.625,0.270837847,0.451394907,0,0,0.0022471,0.0022471,0.000125181,0.000235749,0,2,194,192,40.66411107,51.10770358,12,5,0.693898897,0.670513639,0.666809543,0.666683599,0.666677842
